CustomerKey,GeographyKey,CustomerALTERNATEkEY,FullName,Gender,City,Sales TerritoryKey
28299,326,AW00028299,Jonathan Shan,Male,Grossmont,4
28300,641,AW00028300,Abigail Bennett,Female,Spokane,1
28301,312,AW00028301,Jasmine Long,Female,Coronado,4
28302,53,AW00028302,Caroline Hughes,Female,Metchosin,6
28303,40,AW00028303,Justin Lewis,Male,Warrnambool,9
28304,38,AW00028304,Colleen Zeng,Female,South Melbourne,9
28305,32,AW00028305,Patricia Lopez,Female,Bendigo,9
28306,36,AW00028306,Elizabeth Powell,Female,Melton,9
28307,26,AW00028307,Morgan Gray,Female,Rockhampton,9
28308,21,AW00028308,Hector Serrano,Male,Caloundra,9
28309,23,AW00028309,Julie Lal,Female,Gold Coast,9
28310,36,AW00028310,Ross Sanchez,Male,Melton,9
28311,18,AW00028311,Terry Raje,Male,Sydney,9
28312,6,AW00028312,Joy Jimenez,Female,Lavender Bay,9
28313,27,AW00028313,Brett Perez,Male,Townsville,9
28314,39,AW00028314,Dwayne Romero,Male,Sunbury,9
28315,24,AW00028315,Stacy Alonso,Female,Hawthorne,9
28316,35,AW00028316,Jaime Martin,Female,Melbourne,9
28317,15,AW00028317,Ivan Weber,Male,Silverwater,9
28318,25,AW00028318,Grace Lee,Female,Hervey Bay,9
28319,5,AW00028319,Ashlee She,Female,Lane Cove,9
28320,12,AW00028320,Janet Navarro,Female,North Sydney,9
28321,20,AW00028321,Arturo Wu,Male,Brisbane,9
28322,9,AW00028322,Willie Chen,Male,Milsons Point,9
28323,31,AW00028323,Nathan Moore,Male,Hobart,9
28324,3,AW00028324,Jésus Martin,Male,Darlinghurst,9
28325,23,AW00028325,Drew Lal,Male,Gold Coast,9
28326,26,AW00028326,Carla Lopez,Female,Rockhampton,9
28327,33,AW00028327,Tabitha Serrano,Female,Cranbourne,9
28328,26,AW00028328,Kyle Green,Male,Rockhampton,9
28329,27,AW00028329,Marcus Washington,Male,Townsville,9
28330,631,AW00028330,Charles Bailey,Male,Olympia,1
28331,301,AW00028331,Colleen Beck,Female,Burbank,4
28332,62,AW00028332,Ryan Washington,Male,Royal Oak,6
28333,299,AW00028333,Jaime Jimenez,Female,Berkeley,4
28334,611,AW00028334,Marco Tanara,Female,Bremerton,1
28335,311,AW00028335,Rebekah Srini,Female,Concord,4
28336,627,AW00028336,Edward Martin,Male,Marysville,1
28337,546,AW00028337,Melissa Bennett,Female,Oregon City,1
28338,14,AW00028338,Kristi Vance,Female,Rhodes,9
28339,644,AW00028339,Sean Edwards,Male,Walla Walla,1
28340,368,AW00028340,Lucas Butler,Male,Santa Cruz,4
28341,68,AW00028341,Jeremy Wilson,Male,Vancouver,6
28342,50,AW00028342,Brianna Murphy,Female,Haney,6
28343,634,AW00028343,Shelby Morgan,Female,Redmond,1
28344,300,AW00028344,Alvin Zhu,Male,Beverly Hills,4
28345,311,AW00028345,Diana Serrano,Female,Concord,4
28346,69,AW00028346,Eduardo Russell,Male,Victoria,6
28347,609,AW00028347,Latoya Anand,Female,Bellingham,1
28348,12,AW00028348,Nichole Jai,Female,North Sydney,9
28349,37,AW00028349,Kristi Vazquez,Female,Seaford,9
28350,40,AW00028350,Alisha Holt,Female,Warrnambool,9
28351,37,AW00028351,Donald Rodriguez,Male,Seaford,9
28352,2,AW00028352,Meghan Sanz,Female,Coffs Harbour,9
28353,22,AW00028353,Summer Kapoor,Female,East Brisbane,9
28354,50,AW00028354,Ian Wilson,Male,Haney,6
28355,385,AW00028355,Carlos James,Male,Woodland Hills,4
28356,331,AW00028356,Blake Gonzalez,Male,La Jolla,4
28357,59,AW00028357,Danielle Howard,Female,Oak Bay,6
28358,302,AW00028358,Austin Powell,Male,Burlingame,4
28359,66,AW00028359,Madison Anderson,Female,Sooke,6
28360,345,AW00028360,Isaiah Adams,Male,Newport Beach,4
28361,623,AW00028361,Kayla Wilson,Female,Kirkland,1
28362,347,AW00028362,Kaylee Sanchez,Female,Novato,4
28363,64,AW00028363,Savannah Travers,Female,Shawnee,6
28364,199,AW00028364,Alison Nara,Female,Paris,7
28365,245,AW00028365,Stacey Zhao,Female,London,10
28366,236,AW00028366,Dalton Rivera,Male,Cheltenham,10
28367,234,AW00028367,Jerome Johnsen,Male,Bury,10
28368,189,AW00028368,Fernando Butler,Male,Roubaix,7
28369,126,AW00028369,Carolyn Moreno,Female,Berlin,8
28370,253,AW00028370,Eddie Gutierrez,Male,London,10
28371,257,AW00028371,Mandy Liang,Female,London,10
28372,237,AW00028372,Vincent Hu,Male,Esher-Molesey,10
28373,196,AW00028373,Shane Lopez,Male,Paris,7
28374,147,AW00028374,Ruben Vance,Male,Hamburg,8
28375,247,AW00028375,Kathleen Diaz,Female,London,10
28376,175,AW00028376,Eugene Chen,Male,Saarlouis,8
28377,235,AW00028377,Walter Ortega,Male,Cambridge,10
28378,221,AW00028378,Sara Sanchez,Female,Drancy,7
28379,180,AW00028379,Edgar Rana,Male,Colomiers,7
28380,225,AW00028380,Lindsay Goel,Female,Orly,7
28381,126,AW00028381,Cedric Tang,Male,Berlin,8
28382,168,AW00028382,Roberto Ortega,Male,Kiel,8
28383,147,AW00028383,Lacey Zhou,Female,Hamburg,8
28384,187,AW00028384,Tamara Xie,Female,Lille,7
28385,201,AW00028385,Cassie Deng,Female,Paris,7
28386,250,AW00028386,Sergio Subram,Male,London,10
28387,269,AW00028387,Roberto Alvarez,Male,Stoke-on-Trent,10
28388,176,AW00028388,Sheila Rowe,Female,Stuttgart,8
28389,222,AW00028389,Rachael Martinez,Female,Pantin,7
28390,215,AW00028390,Frederick Suri,Male,Colombes,7
28391,192,AW00028391,Monique Jimenez,Female,Paris,7
28392,238,AW00028392,Luke Green,Male,Gateshead,10
28393,216,AW00028393,Ramon Zheng,Male,Courbevoie,7
28394,212,AW00028394,Alisha Zhang,Female,Morangis,7
28395,225,AW00028395,Shannon Dominguez,Male,Orly,7
28396,132,AW00028396,Rebekah Munoz,Female,Hamburg,8
28397,261,AW00028397,Cynthia Rana,Female,Newcastle upon Tyne,10
28398,217,AW00028398,Shawn Lal,Male,Paris La Defense,7
28399,250,AW00028399,Dale Deng,Male,London,10
28400,165,AW00028400,Cedric Anand,Male,Berlin,8
28401,186,AW00028401,Maria Alexander,Female,Dunkerque,7
28402,200,AW00028402,Kristin Kumar,Female,Paris,7
28403,249,AW00028403,Jaclyn Sharma,Female,London,10
28404,156,AW00028404,Whitney Raman,Female,Braunschweig,8
28405,119,AW00028405,Erick Malhotra,Male,Grevenbroich,8
28406,211,AW00028406,Gerald Srini,Male,Les Ulis,7
28407,190,AW00028407,Emma Miller,Female,Villeneuve-d'Ascq,7
28408,229,AW00028408,Tasha Lal,Female,Berks,10
28409,165,AW00028409,Bonnie Rai,Female,Berlin,8
28410,233,AW00028410,Cheryl Gill,Female,Bracknell,10
28411,246,AW00028411,Jay Rodriguez,Male,London,10
28412,208,AW00028412,Walter Vazquez,Male,Saint Germain en Laye,7
28413,238,AW00028413,Dalton Martinez,Male,Gateshead,10
28414,184,AW00028414,Bradley Luo,Male,Metz,7
28415,234,AW00028415,Melissa Rogers,Female,Bury,10
28416,275,AW00028416,Roger Black,Male,Wokingham,10
28417,234,AW00028417,Ashlee Lal,Female,Bury,10
28418,203,AW00028418,Kelli Zhu,Female,Paris,7
28419,211,AW00028419,Cheryl Suarez,Female,Les Ulis,7
28420,223,AW00028420,Tracy Chapman,Female,Saint-Denis,7
28421,120,AW00028421,Monica Gonzalez,Female,Hof,8
28422,222,AW00028422,Joy Moyer,Female,Pantin,7
28423,129,AW00028423,Victor Ortega,Male,Duesseldorf,8
28424,233,AW00028424,Neil Romero,Male,Bracknell,10
28425,241,AW00028425,Gilbert Nara,Male,Kirkby,10
28426,246,AW00028426,Melvin Xie,Male,London,10
28427,247,AW00028427,Yolanda Deng,Female,London,10
28428,259,AW00028428,Ebony Alvarez,Female,Milton Keynes,10
28429,187,AW00028429,Devin Bell,Male,Lille,7
28430,170,AW00028430,Armando Suarez,Male,Münster,8
28431,187,AW00028431,Tyrone Sanz,Male,Lille,7
28432,147,AW00028432,Bruce Carlson,Male,Hamburg,8
28433,204,AW00028433,Deborah Shen,Female,Paris,7
28434,144,AW00028434,Brian Lauer,Male,Essen,8
28435,173,AW00028435,Edwin Liu,Male,Poing,8
28436,247,AW00028436,Derrick Carlson,Male,London,10
28437,259,AW00028437,Mary Smith,Female,Milton Keynes,10
28438,271,AW00028438,Heidi Sanchez,Female,Warrington,10
28439,262,AW00028439,Olivia Gray,Female,Oxford,10
28440,187,AW00028440,Allison Ramirez,Female,Lille,7
28441,190,AW00028441,Peter Nath,Male,Villeneuve-d'Ascq,7
28442,215,AW00028442,Phillip Prasad,Male,Colombes,7
28443,215,AW00028443,Alfredo Dominguez,Male,Colombes,7
28444,209,AW00028444,Pedro Sai,Male,Versailles,7
28445,154,AW00028445,Shaun She,Male,Bonn,8
28446,274,AW00028446,Mayra Subram,Female,West Sussex,10
28447,221,AW00028447,Dalton Walker,Male,Drancy,7
28448,238,AW00028448,Katherine Campbell,Female,Gateshead,10
28449,212,AW00028449,Jarred Gill,Male,Morangis,7
28450,160,AW00028450,Nelson Martin,Male,Paderborn,8
28451,239,AW00028451,Nichole Chander,Female,Gloucestershire,10
28452,223,AW00028452,Alexandra Young,Female,Saint-Denis,7
28453,155,AW00028453,Valerie Lin,Female,Bottrop,8
28454,117,AW00028454,Shawna Simpson,Female,Erlangen,8
28455,127,AW00028455,Raymond Sara,Male,Darmstadt,8
28456,183,AW00028456,Todd Xu,Male,Orleans,7
28457,220,AW00028457,Bruce Gonzalez,Male,Bobigny,7
28458,205,AW00028458,Casey She,Female,Lieusaint,7
28459,229,AW00028459,Dana Muñoz,Female,Berks,10
28460,186,AW00028460,Nathan Powell,Male,Dunkerque,7
28461,128,AW00028461,Joe Dominguez,Male,Dresden,8
28462,221,AW00028462,Kendra Serrano,Female,Drancy,7
28463,266,AW00028463,Emmanuel Arun,Male,Reading,10
28464,193,AW00028464,Eddie Hernandez,Male,Paris,7
28465,142,AW00028465,Wendy Serrano,Female,Bonn,8
28466,188,AW00028466,Marco Chandra,Male,Roncq,7
28467,147,AW00028467,Tasha Tang,Female,Hamburg,8
28468,242,AW00028468,Melody Harrison,Female,Lancaster,10
28469,279,AW00028469,Morgan Green,Female,York,10
28470,225,AW00028470,Tamara Tang,Female,Orly,7
28471,188,AW00028471,Phillip Sullivan,Male,Roncq,7
28472,127,AW00028472,Kellie Ramos,Female,Darmstadt,8
28473,261,AW00028473,Bruce Rodriguez,Male,Newcastle upon Tyne,10
28474,240,AW00028474,Terrence Nara,Male,High Wycombe,10
28475,186,AW00028475,Bruce Ramos,Male,Dunkerque,7
28476,197,AW00028476,Bradley Xie,Male,Paris,7
28477,251,AW00028477,Kenneth Tang,Male,London,10
28478,187,AW00028478,Riley Long,Female,Lille,7
28479,12,AW00028479,Marvin Gomez,Male,North Sydney,9
28480,6,AW00028480,Arthur Vazquez,Male,Lavender Bay,9
28481,16,AW00028481,Kristine Moreno,Female,Springwood,9
28482,20,AW00028482,Jaime She,Male,Brisbane,9
28483,30,AW00028483,Tara Raje,Female,Perth,9
28484,27,AW00028484,Harold Raman,Male,Townsville,9
28485,28,AW00028485,Bianca Wu,Female,Cloverdale,9
28486,39,AW00028486,Rebekah Chandra,Female,Sunbury,9
28487,15,AW00028487,Gerald Gill,Male,Silverwater,9
28488,35,AW00028488,Reginald Travers,Male,Melbourne,9
28489,174,AW00028489,Jeffery Zhu,Male,Saarbrücken,8
28490,121,AW00028490,Krista Ramos,Female,Ingolstadt,8
28491,203,AW00028491,Cassie Jai,Female,Paris,7
28492,190,AW00028492,Bethany Tang,Female,Villeneuve-d'Ascq,7
28493,147,AW00028493,Morgan Wilson,Female,Hamburg,8
28494,121,AW00028494,Ross Martinez,Male,Ingolstadt,8
28495,221,AW00028495,Catherine Morgan,Female,Drancy,7
28496,184,AW00028496,Adam Shan,Male,Metz,7
28497,174,AW00028497,Alvin Yang,Male,Saarbrücken,8
28498,213,AW00028498,Tabitha Ruiz,Female,Verrieres Le Buisson,7
28499,125,AW00028499,Lydia Srini,Female,Berlin,8
28500,153,AW00028500,Jermaine Gonzalez,Male,Berlin,8
28501,142,AW00028501,Gerald Perez,Male,Bonn,8
28502,128,AW00028502,Dominique Jordan,Female,Dresden,8
28503,260,AW00028503,Jay Sanz,Male,Milton Keynes,10
28504,196,AW00028504,Reginald Gomez,Male,Paris,7
28505,119,AW00028505,Barbara Xie,Female,Grevenbroich,8
28506,211,AW00028506,Ruth Schmidt,Female,Les Ulis,7
28507,157,AW00028507,Deanna Suri,Female,Hannover,8
28508,265,AW00028508,Jaime Romero,Female,Peterborough,10
28509,128,AW00028509,Audrey Diaz,Female,Dresden,8
28510,208,AW00028510,Gregory Andersen,Male,Saint Germain en Laye,7
28511,238,AW00028511,Chase Rivera,Male,Gateshead,10
28512,199,AW00028512,Dwayne Alonso,Male,Paris,7
28513,131,AW00028513,Molly Fernandez,Female,Frankfurt,8
28514,211,AW00028514,Lisa Chen,Female,Les Ulis,7
28515,244,AW00028515,Tony Lal,Male,London,10
28516,251,AW00028516,Vincent Lin,Male,London,10
28517,242,AW00028517,Troy Gonzalez,Male,Lancaster,10
28518,167,AW00028518,Tammy Sanchez,Female,Frankfurt am Main,8
28519,215,AW00028519,Jésus Ramos,Male,Colombes,7
28520,205,AW00028520,Susan Liang,Female,Lieusaint,7
28521,129,AW00028521,Bradley Tang,Male,Duesseldorf,8
28522,178,AW00028522,Rosa Ma,Female,Sulzbach Taunus,8
28523,236,AW00028523,Charles James,Male,Cheltenham,10
28524,256,AW00028524,Paula Gill,Female,London,10
28525,242,AW00028525,Dominic Rodriguez,Male,Lancaster,10
28526,261,AW00028526,Luke Yang,Male,Newcastle upon Tyne,10
28527,274,AW00028527,Dwayne Rubio,Male,West Sussex,10
28528,130,AW00028528,Tasha Chande,Female,Duesseldorf,8
28529,183,AW00028529,Tara Chande,Female,Orleans,7
28530,279,AW00028530,Gavin Powell,Male,York,10
28531,175,AW00028531,Jared Reed,Male,Saarlouis,8
28532,197,AW00028532,Tony Xie,Male,Paris,7
28533,16,AW00028533,Clayton Sun,Male,Springwood,9
28534,36,AW00028534,Sabrina Romero,Female,Melton,9
28535,34,AW00028535,Leslie Ferrier,Female,Geelong,9
28536,32,AW00028536,Martha Guo,Female,Bendigo,9
28537,20,AW00028537,Christian Hayes,Male,Brisbane,9
28538,145,AW00028538,Jerome Sanz,Male,Frankfurt am Main,8
28539,187,AW00028539,Barbara Zhou,Female,Lille,7
28540,216,AW00028540,Leah Zhang,Female,Courbevoie,7
28541,208,AW00028541,Isabella Perez,Female,Saint Germain en Laye,7
28542,225,AW00028542,Martha Zhao,Female,Orly,7
28543,159,AW00028543,Roger Ye,Male,München,8
28544,135,AW00028544,Nicolas Shan,Male,Salzgitter,8
28545,213,AW00028545,Micheal Ramos,Male,Verrieres Le Buisson,7
28546,220,AW00028546,Alisha Xu,Female,Bobigny,7
28547,202,AW00028547,April Shen,Female,Paris,7
28548,147,AW00028548,Krista Ortega,Female,Hamburg,8
28549,272,AW00028549,Lydia Subram,Female,Warrington,10
28550,180,AW00028550,Wayne Andersen,Male,Colomiers,7
28551,186,AW00028551,Warren Xu,Male,Dunkerque,7
28552,266,AW00028552,Holly Subram,Female,Reading,10
28553,179,AW00028553,Sabrina Serrano,Female,Saint Ouen,7
28554,155,AW00028554,Natalie Sanders,Female,Bottrop,8
28555,151,AW00028555,Monique Serrano,Female,Paderborn,8
28556,161,AW00028556,Isabel Gonzales,Female,Solingen,8
28557,241,AW00028557,Casey Alvarez,Male,Kirkby,10
28558,161,AW00028558,Dawn Stone,Female,Solingen,8
28559,224,AW00028559,Billy Gutierrez,Male,Tremblay-en-France,7
28560,185,AW00028560,Peggy Smith,Female,Croix,7
28561,271,AW00028561,Carlos Kelly,Male,Warrington,10
28562,206,AW00028562,Phillip Martinez,Male,Roissy en Brie,7
28563,140,AW00028563,Dennis Cai,Male,Berlin,8
28564,131,AW00028564,Alisha Deng,Female,Frankfurt,8
28565,127,AW00028565,James Allen,Male,Darmstadt,8
28566,157,AW00028566,Colin Sun,Male,Hannover,8
28567,223,AW00028567,Ann Kapoor,Female,Saint-Denis,7
28568,175,AW00028568,Daisy Alonso,Female,Saarlouis,8
28569,198,AW00028569,Dustin Jai,Male,Paris,7
28570,241,AW00028570,Jenna Turner,Female,Kirkby,10
28571,312,AW00028571,Anna Torres,Female,Coronado,4
28572,609,AW00028572,Jeffery Ye,Male,Bellingham,1
28573,612,AW00028573,Tyrone Gill,Male,Burien,1
28574,59,AW00028574,Kayla Flores,Female,Oak Bay,6
28575,43,AW00028575,Linda Gutierrez,Female,Burnaby,6
28576,616,AW00028576,Sunil Uppal,Male,Everett,1
28577,618,AW00028577,Austin Harris,Male,Issaquah,1
28578,626,AW00028578,Zoe Rogers,Female,Lynnwood,1
28579,546,AW00028579,Grace Ross,Female,Oregon City,1
28580,298,AW00028580,Aimee Liu,Female,Bellflower,4
28581,50,AW00028581,Allison Collins,Female,Haney,6
28582,547,AW00028582,Olivia Hall,Female,Portland,1
28583,644,AW00028583,Ryan Long,Male,Walla Walla,1
28584,299,AW00028584,Rolando Smith,Female,Berkeley,4
28585,301,AW00028585,Julian Russell,Male,Burbank,4
28586,335,AW00028586,Gabriel Diaz,Male,Lemon Grove,4
28587,339,AW00028587,Xavier Harris,Male,Mill Valley,4
28588,374,AW00028588,Emma Griffin,Female,Torrance,4
28589,54,AW00028589,John Walker,Male,N. Vancouver,6
28590,546,AW00028590,Gabriel Jai,Male,Oregon City,1
28591,322,AW00028591,Mary Collins,Female,Fremont,4
28592,361,AW00028592,Alyssa Johnson,Female,San Gabriel,4
28593,345,AW00028593,Faith Peterson,Female,Newport Beach,4
28594,552,AW00028594,Sydney Cooper,Female,W. Linn,1
28595,335,AW00028595,Xavier James,Male,Lemon Grove,4
28596,355,AW00028596,Haley Butler,Female,Redwood City,4
28597,347,AW00028597,Brianna Harris,Female,Novato,4
28598,359,AW00028598,Wyatt Russell,Male,San Diego,4
28599,641,AW00028599,Stephanie Perry,Female,Spokane,1
28600,71,AW00028600,Destiny Clark,Female,Westminster,6
28601,348,AW00028601,Christian Gonzales,Male,Oakland,4
28602,50,AW00028602,Isabella Morgan,Female,Haney,6
28603,358,AW00028603,Brian Bell,Male,San Carlos,4
28604,536,AW00028604,Allison James,Female,Beaverton,1
28605,325,AW00028605,Caleb Coleman,Male,Glendale,4
28606,348,AW00028606,Joshua Wilson,Male,Oakland,4
28607,626,AW00028607,Hunter Sharma,Male,Lynnwood,1
28608,69,AW00028608,Brian Richardson,Male,Victoria,6
28609,612,AW00028609,Jose Harris,Male,Burien,1
28610,543,AW00028610,Jacqueline Bailey,Female,Lebanon,1
28611,548,AW00028611,Christian Alexander,Male,Salem,1
28612,301,AW00028612,Gabriel Roberts,Male,Burbank,4
28613,616,AW00028613,James Campbell,Male,Everett,1
28614,641,AW00028614,Luis Jenkins,Male,Spokane,1
28615,543,AW00028615,Jonathan Flores,Male,Lebanon,1
28616,361,AW00028616,Sarah Harris,Female,San Gabriel,4
28617,616,AW00028617,Noah Davis,Male,Everett,1
28618,637,AW00028618,Katelyn Bailey,Female,Seattle,1
28619,343,AW00028619,Brianna Bailey,Female,National City,4
28620,53,AW00028620,Cole Richardson,Male,Metchosin,6
28621,296,AW00028621,Kristen Liu,Female,Barstow,4
28622,326,AW00028622,Julia Cooper,Female,Grossmont,4
28623,368,AW00028623,Marcus Turner,Male,Santa Cruz,4
28624,51,AW00028624,Carson Jenkins,Male,Langford,6
28625,638,AW00028625,Logan Griffin,Male,Sedro Woolley,1
28626,62,AW00028626,Bailey Hernandez,Female,Royal Oak,6
28627,374,AW00028627,Edward Collins,Male,Torrance,4
28628,611,AW00028628,Courtney Phillips,Female,Bremerton,1
28629,298,AW00028629,Cynthia Madan,Female,Bellflower,4
28630,66,AW00028630,Jack Zimmerman,Male,Sooke,6
28631,54,AW00028631,Isaiah Phillips,Male,N. Vancouver,6
28632,536,AW00028632,Kathryn Nath,Female,Beaverton,1
28633,634,AW00028633,Christina Howard,Female,Redmond,1
28634,548,AW00028634,Nathan Mitchell,Male,Salem,1
28635,298,AW00028635,Levi Gonzalez,Male,Bellflower,4
28636,322,AW00028636,Victoria Bryant,Female,Fremont,4
28637,329,AW00028637,Brandon Lee,Male,Imperial Beach,4
28638,331,AW00028638,Alexandra Thompson,Female,La Jolla,4
28639,336,AW00028639,Jacqueline Morgan,Female,Lincoln Acres,4
28640,51,AW00028640,Bryce Cook,Male,Langford,6
28641,547,AW00028641,Brittany Butler,Female,Portland,1
28642,310,AW00028642,Lauren Ward,Female,Colma,4
28643,372,AW00028643,Xavier Gray,Male,Spring Valley,4
28644,612,AW00028644,Martha Chow,Female,Burien,1
28645,302,AW00028645,Martin Fernandez,Male,Burlingame,4
28646,59,AW00028646,Alexis Moore,Female,Oak Bay,6
28647,60,AW00028647,Hannah Foster,Female,Port Hammond,6
28648,62,AW00028648,Dylan Harris,Male,Royal Oak,6
28649,302,AW00028649,Nathan Martinez,Male,Burlingame,4
28650,347,AW00028650,Jessica Clark,Female,Novato,4
28651,299,AW00028651,Lauren Brown,Female,Berkeley,4
28652,51,AW00028652,Mariah Murphy,Female,Langford,6
28653,300,AW00028653,Grace Williams,Female,Beverly Hills,4
28654,548,AW00028654,Miguel Nelson,Male,Salem,1
28655,642,AW00028655,Devin Smith,Male,Tacoma,1
28656,63,AW00028656,Lucas Murphy,Male,Shawnee,6
28657,545,AW00028657,Ryan Hayes,Male,Milwaukie,1
28658,334,AW00028658,Jasmine Bailey,Female,Lakewood,4
28659,54,AW00028659,Vanessa Simmons,Female,N. Vancouver,6
28660,536,AW00028660,Justin Anderson,Male,Beaverton,1
28661,626,AW00028661,Dalton Ward,Male,Lynnwood,1
28662,331,AW00028662,Isaiah Murphy,Male,La Jolla,4
28663,68,AW00028663,Marcus Coleman,Male,Vancouver,6
28664,536,AW00028664,Ashlee Sharma,Female,Beaverton,1
28665,609,AW00028665,Donna Anand,Female,Bellingham,1
28666,611,AW00028666,Kelvin Zhu,Male,Bremerton,1
28667,539,AW00028667,Devin Williams,Male,Corvallis,1
28668,60,AW00028668,Jeremy Parker,Male,Port Hammond,6
28669,49,AW00028669,Jordan Carter,Male,Cliffside,6
28670,627,AW00028670,Julia Gonzales,Female,Marysville,1
28671,633,AW00028671,Gabrielle Russell,Female,Puyallup,1
28672,338,AW00028672,Blake Johnson,Male,Los Angeles,4
28673,339,AW00028673,Arianna Reed,Female,Mill Valley,4
28674,369,AW00028674,Nathan Yang,Male,Santa Monica,4
28675,383,AW00028675,Angel Mitchell,Male,West Covina,4
28676,301,AW00028676,Alex Bailey,Male,Burbank,4
28677,609,AW00028677,Damien Tang,Male,Bellingham,1
28678,611,AW00028678,Ben Adams,Male,Bremerton,1
28679,548,AW00028679,Julian Bryant,Male,Salem,1
28680,545,AW00028680,Hannah Brown,Female,Milwaukie,1
28681,627,AW00028681,Victoria Johnson,Female,Marysville,1
28682,312,AW00028682,Cassidy Perry,Female,Coronado,4
28683,209,AW00028683,Mallory Munoz,Female,Versailles,7
28684,150,AW00028684,Kristi Saunders,Female,München,8
28685,221,AW00028685,Marshall Zhu,Male,Drancy,7
28686,135,AW00028686,Sheena Jai,Female,Salzgitter,8
28687,146,AW00028687,Javier Gutierrez,Male,Frankfurt am Main,8
28688,170,AW00028688,Margaret Ye,Female,Münster,8
28689,192,AW00028689,Kelvin Zhang,Male,Paris,7
28690,211,AW00028690,Cory Chandra,Male,Les Ulis,7
28691,160,AW00028691,Alejandro Andersen,Male,Paderborn,8
28692,254,AW00028692,Kristi Rowe,Female,London,10
28693,257,AW00028693,Tamara Chande,Female,London,10
28694,259,AW00028694,Larry Suarez,Male,Milton Keynes,10
28695,266,AW00028695,Mario Raji,Male,Reading,10
28696,268,AW00028696,Robin Navarro,Female,Liverpool,10
28697,268,AW00028697,Raquel Gutierrez,Female,Liverpool,10
28698,158,AW00028698,Kristina Madan,Female,Leipzig,8
28699,173,AW00028699,Leah Lu,Female,Poing,8
28700,172,AW00028700,Summer Garcia,Female,Offenbach,8
28701,150,AW00028701,Felicia Gill,Female,München,8
28702,129,AW00028702,Danny Martin,Male,Duesseldorf,8
28703,245,AW00028703,Felicia Suarez,Female,London,10
28704,256,AW00028704,Roy Ruiz,Male,London,10
28705,127,AW00028705,Ashley Powell,Female,Darmstadt,8
28706,164,AW00028706,Reginald Ashe,Male,Berlin,8
28707,225,AW00028707,Sharon Raje,Female,Orly,7
28708,184,AW00028708,Darryl Sun,Male,Metz,7
28709,254,AW00028709,Stefanie Gonzalez,Female,London,10
28710,154,AW00028710,Tyrone Vazquez,Male,Bonn,8
28711,215,AW00028711,Rebekah Torres,Female,Colombes,7
28712,274,AW00028712,Gregory Goel,Male,West Sussex,10
28713,215,AW00028713,Franklin Nath,Male,Colombes,7
28714,39,AW00028714,Arturo Gao,Male,Sunbury,9
28715,23,AW00028715,Maria Foster,Female,Gold Coast,9
28716,38,AW00028716,Darren Garcia,Male,South Melbourne,9
28717,12,AW00028717,Calvin Anand,Male,North Sydney,9
28718,6,AW00028718,Cassandra Raman,Female,Lavender Bay,9
28719,5,AW00028719,Neil Vazquez,Male,Lane Cove,9
28720,20,AW00028720,Candice Liu,Female,Brisbane,9
28721,25,AW00028721,Jaclyn Lin,Female,Hervey Bay,9
28722,184,AW00028722,Carmen Stone,Female,Metz,7
28723,273,AW00028723,Ryan Yang,Male,Watford,10
28724,194,AW00028724,Marvin Navarro,Male,Paris,7
28725,224,AW00028725,Edward Jenkins,Male,Tremblay-en-France,7
28726,168,AW00028726,Kelli Liang,Female,Kiel,8
28727,188,AW00028727,Brett Madan,Male,Roncq,7
28728,186,AW00028728,Dylan Long,Male,Dunkerque,7
28729,250,AW00028729,Heather Sun,Female,London,10
28730,269,AW00028730,Nicole Robinson,Female,Stoke-on-Trent,10
28731,232,AW00028731,Jermaine Subram,Male,Birmingham,10
28732,238,AW00028732,Bianca Yang,Female,Gateshead,10
28733,245,AW00028733,Diana Ramos,Female,London,10
28734,254,AW00028734,Briana Moreno,Female,London,10
28735,237,AW00028735,Kimberly Morgan,Female,Esher-Molesey,10
28736,212,AW00028736,Paula Navarro,Female,Morangis,7
28737,183,AW00028737,Eugene Lin,Male,Orleans,7
28738,257,AW00028738,Lori Romero,Female,London,10
28739,220,AW00028739,Mya Perry,Female,Bobigny,7
28740,194,AW00028740,Alisha Alan,Female,Paris,7
28741,162,AW00028741,Bruce Dominguez,Male,Werne,8
28742,235,AW00028742,Erick Vance,Male,Cambridge,10
28743,196,AW00028743,Kelly Wood,Female,Paris,7
28744,153,AW00028744,Jenny Xu,Female,Berlin,8
28745,259,AW00028745,Geoffrey Rana,Male,Milton Keynes,10
28746,242,AW00028746,Juan Ruiz,Male,Lancaster,10
28747,229,AW00028747,Arthur Gonzalez,Male,Berks,10
28748,236,AW00028748,Kelly Washington,Female,Cheltenham,10
28749,221,AW00028749,Franklin Zhou,Male,Drancy,7
28750,196,AW00028750,Andy Romero,Male,Paris,7
28751,194,AW00028751,Joe Belson,Male,Paris,7
28752,123,AW00028752,Andre Subram,Male,Berlin,8
28753,274,AW00028753,Kristine Carlson,Female,West Sussex,10
28754,152,AW00028754,Chad Nara,Male,Berlin,8
28755,269,AW00028755,Raymond Gonzalez,Male,Stoke-on-Trent,10
28756,205,AW00028756,Stacey Hee,Female,Lieusaint,7
28757,201,AW00028757,Ronald Rodriguez,Male,Paris,7
28758,210,AW00028758,Troy Rodriguez,Male,Saint Ouen,7
28759,237,AW00028759,Melissa Rivera,Female,Esher-Molesey,10
